#Rname	Rclass	Rfam	Rlen	FRG_NB_all	FRG_NB_Reconstructed_repeats	LEN_MASKED_NR	AVG_%DIV	MED_%DIV	AVG_%DEL	MED_%DEL	AVG_%INS	MED_%INS	AVG_LEN_MASKED	%_GENOME

rnd-1_family-322	LTR	Copia	nd	408	408	152185	13.8698418372379	nd	3.06042514045324	nd	2.55249912934812	nd	0.00084982237799293	nd
rnd-5_family-232	LTR	Caulimovirus	nd	172	172	139960	10.2520910974605	nd	1.54161831952037	nd	1.26960345813059	nd	0.00078155626391491	nd
rnd-6_family-2448	nonLTR	nonLTR	nd	250	250	48817	13.8895552778737	nd	5.95900485486584	nd	3.72631194051237	nd	0.000272600972674579	nd
rnd-4_family-543	DNA	hAT-Ac	nd	968	968	153521	21.409573999651	nd	8.76417499885992	nd	6.44106682473385	nd	0.000857282789314667	nd
rnd-1_family-101	SINE	SINE	nd	400	400	121652	12.5512379574543	nd	2.98612279288482	nd	2.92220316969732	nd	0.0006793218249341	nd
rnd-6_family-2909	LINE	L1	nd	100	100	101583	24.645971077846	nd	2.13776261776175	nd	3.80181841450048	nd	0.000567253715041928	nd
rnd-1_family-742	Retro	Retro	nd	304	304	45892	19.048714590778	nd	5.63992460559656	nd	4.54874858363115	nd	0.000256267362557752	nd
rnd-5_family-2183	DNA	Maverick	nd	1004	1004	85996	18.58781059584	nd	9.96075538397128	nd	2.93099248802286	nd	0.000480213721574925	nd
rnd-1_family-416	DNA	DNA	nd	450	450	48532	17.4016327371639	nd	1.53500041209921	nd	5.89917951042626	nd	0.000271009492714478	nd
rnd-5_family-2277	LINE	L1	nd	171	171	65183	25.1314192350789	nd	4.09356703435087	nd	3.62805332678775	nd	0.000363991011365858	nd
rnd-1_family-564	LTR	LTR	nd	461	461	79561	11.7945057251686	nd	5.37633890976722	nd	5.57763741028918	nd	0.000444279779317906	nd
rnd-1_family-551	DNA	hAT-Ac	nd	548	548	109178	12.7232318782192	nd	2.45866172672052	nd	2.52140825074644	nd	0.00060966525994357	nd
rnd-1_family-380	LINE	LINE	nd	29	29	3708	19.7234385113271	nd	1.77989482200651	nd	1.07579557713052	nd	2.07059919019469e-05	nd
rnd-6_family-1876	Unknown	Unknown	nd	89	89	11966	24.1688567608224	nd	4.32084071536036	nd	3.75263997994308	nd	6.68198217634025e-05	nd
rnd-6_family-2420	DNA	DNA	nd	160	160	23292	13.2800111626299	nd	2.48297655847488	nd	5.86753305856089	nd	0.000130065793791841	nd
rnd-1_family-430	LTR	Copia	nd	15	15	3875	24.1948051612894	nd	1.72845677419365	nd	1.34995870967748	nd	2.1638543317164e-05	nd
rnd-4_family-395	LINE	L1	nd	269	269	157173	27.1364268035842	nd	3.59171638894798	nd	3.41983654953565	nd	0.000877676069364805	nd
rnd-5_family-3212	Unknown	Unknown	nd	435	435	129341	20.1201201475277	nd	5.30722392744816	nd	6.75953000208711	nd	0.000722258279015564	nd
rnd-1_family-752	LTR	Gypsy	nd	16	16	5283	27.3903993942849	nd	2.9387942456937	nd	2.5127938671209	nd	2.95010127340845e-05	nd
rnd-3_family-74	LTR	LTR	nd	1150	1150	194973	14.1468837223608	nd	3.43740343534769	nd	2.83565739871808	nd	0.00108875656933611	nd
rnd-4_family-7	LINE	RTE-BovB	nd	3948	3948	929590	19.4017499650519	nd	4.94630826493794	nd	2.92147527404386	nd	0.0051909608986329	nd
rnd-5_family-10855	LTR	Gypsy	nd	197	197	78607	25.6262761586042	nd	2.18494230793683	nd	2.12187133461442	nd	0.000438952509556725	nd
rnd-1_family-1049	LTR	Copia	nd	73	73	8882	9.8573226750731	nd	1.07875028146807	nd	6.653504841252	nd	4.95983333530454e-05	nd
rnd-1_family-725	DNA	DNA	nd	451	451	67064	15.2743937134682	nd	2.12663724203808	nd	0.80290856495261	nd	0.000374494779102526	nd
rnd-1_family-586	LTR	Gypsy	nd	221	221	28540	13.6118192011228	nd	5.98466503153484	nd	3.68548072880146	nd	0.000159371361618545	nd
rnd-1_family-963	DNA	DNA	nd	4	4	245	17.8097551020409	nd	11.7960408163265	nd	0.366040816326531	nd	1.36811435166585e-06	nd
rnd-1_family-138	LTR	LTR	nd	37	37	2547	16.9585080486847	nd	1.57470357283077	nd	3.23208087946604	nd	1.4222805117114e-05	nd
rnd-1_family-366	LTR	Copia	nd	571	571	385004	16.0489679328199	nd	1.89934070815057	nd	2.72318238252187	nd	0.00214991631775004	nd
rnd-1_family-256	LTR	Copia	nd	663	663	736267	16.8842898296561	nd	1.09397192866371	nd	0.889262115510709	nd	0.00411141816064475	nd
rnd-4_family-8	LTR	LTR	nd	705	705	201816	23.7890568636728	nd	3.4695180263213	nd	2.92109817853924	nd	0.00112696884079917	nd
rnd-1_family-827	DNA	DNA	nd	28	28	1147	22.6807585004362	nd	4.63501307759377	nd	3.82087183958153	nd	6.40500882188055e-06	nd
rnd-5_family-569	DNA	DNA	nd	461	461	64719	17.3014485699719	nd	6.29885767703432	nd	2.96018201764558	nd	0.00036139997030801	nd
rnd-1_family-42	DNA	CMC-EnSpm	nd	1184	1184	219195	11.7098677433379	nd	2.78653865279739	nd	1.38654084262843	nd	0.00122401561352407	nd
rnd-1_family-686	LTR	Copia	nd	535	535	105201	14.2153410138678	nd	2.34910295529551	nd	2.62500109314614	nd	0.000587457134324896	nd
rnd-1_family-1024	LINE	LINE	nd	154	154	51107	10.1558943001958	nd	2.8678656544111	nd	2.8373854853545	nd	0.000285388653757497	nd
rnd-6_family-2470	LINE	LINE	nd	1301	1301	265792	20.0458265485869	nd	5.79109969450057	nd	3.35665731098161	nd	0.00148421979493049	nd
rnd-5_family-937	DNA	hAT-Ac	nd	868	868	169113	19.1253553541134	nd	9.01110979049576	nd	5.59619910947157	nd	0.000944350703482724	nd
rnd-5_family-10342	LTR	Gypsy	nd	793	793	939735	22.4292594294942	nd	2.05345146237684	nd	2.05217564526519	nd	0.00524761200107229	nd
rnd-6_family-3778	DNA	DNA	nd	100	100	9300	15.2513193548389	nd	3.927393548387	nd	5.61610537634424	nd	5.19325039611936e-05	nd
rnd-5_family-205	Unknown	Unknown	nd	355	355	47954	19.6753492930712	nd	2.46006026608821	nd	2.73845059849014	nd	0.000267781859672589	nd
rnd-5_family-134	LTR	LTR	nd	279	279	25281	18.8976587160308	nd	9.40160594913233	nd	5.4581230963966	nd	0.000141172648671283	nd
rnd-5_family-3678	LINE	LINE	nd	160	160	20094	10.8052861550719	nd	4.29263312431534	nd	3.81874688961904	nd	0.000112207713397444	nd
rnd-1_family-815	LTR	LTR	nd	71	71	4979	14.3604920666805	nd	1.60379795139585	nd	2.05131753364128	nd	2.78034341099767e-05	nd
rnd-6_family-2498	Retro	Retro	nd	302	302	45270	19.9746536337524	nd	4.73225844930353	nd	5.50481002871648	nd	0.000252794027346584	nd
rnd-1_family-376	DNA	DNA	nd	495	495	56021	6.48208029131887	nd	7.15208582495891	nd	0.370334517413117	nd	0.000312829118753766	nd
rnd-4_family-447	DNA	DNA	nd	404	404	152937	22.7426617496049	nd	6.03679233933011	nd	6.51016948155149	nd	0.000854021651431513	nd
rnd-1_family-220	DNA	DNA	nd	886	886	199854	12.9289483322824	nd	5.40366227346151	nd	2.76449202918137	nd	0.00111601275770542	nd
rnd-5_family-2355	LTR	LTR	nd	135	135	56477	12.660721709721	nd	2.15260761017743	nd	1.55126777272174	nd	0.000315375486689928	nd
rnd-4_family-404	Unknown	Unknown	nd	2341	2341	507865	15.7974314827771	nd	3.50103696848942	nd	3.65681145580179	nd	0.0028359893681991	nd
rnd-1_family-865	nonLTR	nonLTR	nd	235	235	31895	14.9774246747134	nd	2.48347703401784	nd	1.65615707791194	nd	0.000178106152026051	nd
rnd-5_family-1012	DNA	DNA	nd	183	183	32232	8.42676998014418	nd	0.960954020848856	nd	1.27219936708872	nd	0.000179988007277118	nd
rnd-5_family-1571	LTR	Gypsy	nd	101	101	35919	7.88544335866953	nd	1.62750494167449	nd	1.23786074222578	nd	0.000200576732234636	nd
rnd-1_family-971	LTR	Gypsy	nd	118	118	17365	11.8297869277277	nd	2.13253959113167	nd	1.49061099913618	nd	9.69685947619492e-05	nd
rnd-5_family-4094	LINE	L1	nd	311	311	113326	25.392277676775	nd	2.6778187706259	nd	3.91207013394938	nd	0.000632828273538304	nd
rnd-1_family-135	Retro	Retro	nd	508	508	67265	10.2332673753073	nd	1.18816278896877	nd	0.852566565078421	nd	0.000375617191284913	nd
rnd-5_family-808	LINE	LINE	nd	1366	1366	303083	9.10371710059489	nd	2.70314521105095	nd	1.06435755222198	nd	0.00169245796753446	nd
rnd-1_family-873	LINE	LINE	nd	161	161	53574	8.88266677866092	nd	2.76594728786337	nd	1.62326333669326	nd	0.000299164727657741	nd
rnd-1_family-707	SINE	SINE	nd	457	457	31736	13.4610918200151	nd	2.85456390219321	nd	1.73177495588609	nd	0.000177218273732521	nd
rnd-1_family-52	LTR	Gypsy	nd	461	461	340681	14.8645481256685	nd	1.37215166093765	nd	1.34290703033051	nd	0.00190241047118316	nd
rnd-5_family-717	DNA	DNA	nd	175	175	26468	16.1638378419247	nd	3.46079378872611	nd	3.32823220492659	nd	0.000147801023101599	nd
rnd-1_family-772	Retro	Retro	nd	240	240	44060	18.2667855197451	nd	3.20074920562895	nd	4.01126713572357	nd	0.000246037217691418	nd
rnd-5_family-1409	RC	Helitron	nd	429	429	164308	11.2338876987106	nd	2.9563674318974	nd	3.01856361223923	nd	0.000917518909769441	nd
rnd-1_family-308	LTR	Gypsy	nd	19	19	7747	24.2749361042971	nd	1.41692526139152	nd	1.53234413321292	nd	4.32603342136954e-05	nd
rnd-6_family-1122	DNA	hAT-Tag1	nd	134	134	40033	9.77105438013607	nd	4.36054405115719	nd	1.72321959383513	nd	0.0002235498850622	nd
rnd-1_family-136	LTR	LTR	nd	97	97	24880	15.513221864953	nd	4.19730024115789	nd	5.60823633440415	nd	0.00013893340844672	nd
rnd-1_family-957	LTR	LTR	nd	233	233	14579	11.3182159270181	nd	0.746533369915633	nd	0.419155634817199	nd	8.14111801344346e-05	nd
rnd-1_family-441	LINE	LINE	nd	112	112	24029	12.1894148736941	nd	3.90538183028852	nd	3.47409588413988	nd	0.00013418130512726	nd
rnd-5_family-548	DNA	MULE-MuDR	nd	174	174	125020	20.4909073748108	nd	3.23007950727936	nd	3.90343369060988	nd	0.000698129209164347	nd
rnd-1_family-665	DNA	DNA	nd	2	2	80	11.252	nd	0	nd	0	nd	4.46731216870483e-07	nd
rnd-4_family-326	DNA	PIF-Harbinger	nd	557	557	92149	20.5172853747748	nd	3.16018177082764	nd	3.3982468610618	nd	0.000514572936292476	nd
rnd-1_family-572	Retro	Retro	nd	238	238	38822	11.779122147236	nd	3.25580701663999	nd	2.49472257998035	nd	0.000216787491266824	nd
rnd-5_family-1225	Retro	Retro	nd	1083	1083	165596	20.9254326795404	nd	3.08797030121568	nd	2.42978930650517	nd	0.000924711282361056	nd
rnd-1_family-369	LTR	Gypsy	nd	264	264	48162	14.8183680079748	nd	1.28273099123789	nd	0.946390100078784	nd	0.000268943360836452	nd
rnd-1_family-1113	LTR	Gypsy	nd	168	168	23573	18.1056420481074	nd	1.26910321130103	nd	1.56350825096528	nd	0.000131634937191099	nd
rnd-1_family-1029	LTR	Gypsy	nd	193	193	45317	20.3324385992017	nd	1.07524615486454	nd	1.54208729615791	nd	0.000253056481936496	nd
rnd-6_family-979	LINE	LINE	nd	596	596	187662	14.1816487088447	nd	4.44304579509665	nd	2.65545928317929	nd	0.00104793092025436	nd
rnd-3_family-483	DNA	DNA	nd	883	883	107944	8.95052453123861	nd	3.5550171385155	nd	2.10627223375022	nd	0.000602774430923342	nd
rnd-5_family-7769	DNA	DNA	nd	252	252	54249	10.3937934339802	nd	2.43603107891412	nd	2.34324116573594	nd	0.000302934022300085	nd
rnd-5_family-1820	DNA	DNA	nd	1171	1171	43286	7.28612091669357	nd	7.51939148916479	nd	3.7050300328048	nd	0.000241715093168196	nd
rnd-1_family-117	nonLTR	nonLTR	nd	117	117	24591	23.7749941035332	nd	6.46957098125345	nd	2.1968333943313	nd	0.000137319591925776	nd
rnd-4_family-464	LINE	LINE	nd	361	361	38486	19.4780083666795	nd	6.52346541599534	nd	4.49466195499679	nd	0.000214911220155967	nd
rnd-5_family-5136	LTR	LTR	nd	136	136	10351	14.5185421698386	nd	3.2815312530192	nd	4.76997681383458	nd	5.78014353228296e-05	nd
rnd-5_family-3143	DNA	DNA	nd	471	471	43359	18.054460434973	nd	2.91692705090043	nd	2.88732973546432	nd	0.000242122735403591	nd
rnd-3_family-468	SINE	SINE	nd	244	244	27960	14.0730708154499	nd	3.66341094420567	nd	3.62997031473511	nd	0.000156132560296234	nd
rnd-1_family-604	LTR	Copia	nd	182	182	90277	14.4110620645312	nd	1.22187511769296	nd	1.61733686320935	nd	0.000504119425817707	nd
rnd-1_family-292	DNA	DNA	nd	169	169	17967	21.8521127622872	nd	3.0111159347693	nd	6.23326431791661	nd	0.0001003302471689	nd
rnd-1_family-1071	Retro	Retro	nd	84	84	15399	10.3907708292742	nd	1.38062276771235	nd	4.11750957854395	nd	8.5990175107357e-05	nd
rnd-1_family-832	DNA	hAT-hATm	nd	18	18	2310	16.0018701298704	nd	5.05198268398271	nd	1.02836363636362	nd	1.28993638871352e-05	nd
rnd-5_family-1052	LINE	LINE	nd	178	178	38003	11.0898455385093	nd	1.48401126226867	nd	2.21961766176344	nd	0.000212214080434112	nd
rnd-1_family-720	LTR	LTR	nd	28	28	797	15.3880301129236	nd	2.86473023839399	nd	2.27392722710161	nd	4.45055974807218e-06	nd
rnd-5_family-7176	DNA	DNA	nd	43	43	4201	15.1665389193046	nd	3.10580338014752	nd	6.04175434420421	nd	2.34589730259112e-05	nd
rnd-1_family-749	LTR	LTR	nd	284	284	182919	10.5459167172361	nd	2.94466917050573	nd	1.19119216702467	nd	0.00102144534323415	nd
rnd-5_family-1283	LINE	LINE	nd	227	227	26891	14.1273002119671	nd	2.90621285932077	nd	4.05255698932716	nd	0.000150163114410802	nd
rnd-1_family-347	Unknown	Unknown	nd	27	27	8722	21.4150791102946	nd	2.77549529924329	nd	2.91430749828025	nd	4.87048709193044e-05	nd
rnd-5_family-2362	LINE	LINE	nd	95	95	22951	19.3188100736346	nd	8.82968454533611	nd	9.29276284257729	nd	0.000128161601979931	nd
rnd-1_family-142	LTR	LTR	nd	111	111	48761	18.8669984208663	nd	7.37231742581122	nd	6.53490186829685	nd	0.00027228826082277	nd
rnd-1_family-433	LTR	Gypsy	nd	37	37	11952	20.3627735943755	nd	1.64905538821954	nd	2.52423360107078	nd	6.67416438004501e-05	nd
rnd-5_family-163	LTR	LTR	nd	375	375	65474	14.3859087576778	nd	4.58550966795995	nd	3.29467284723721	nd	0.000365615996167225	nd
rnd-1_family-635	DNA	DNA	nd	1	1	46	15.22	nd	0	nd	0	nd	2.56870449700528e-07	nd
rnd-1_family-721	DNA	DNA	nd	501	501	164941	9.02339291019086	nd	3.68196300495342	nd	1.54043603470378	nd	0.000921053670522929	nd
rnd-4_family-166	DNA	DNA	nd	108	108	7164	18.3870826353995	nd	3.84923785594634	nd	4.29731853712996	nd	4.00047804707517e-05	nd
rnd-6_family-774	Retro	Retro	nd	42	42	12444	23.2077105432347	nd	2.24015589842493	nd	4.17566698810683	nd	6.94890407842036e-05	nd
rnd-1_family-706	Retro	Retro	nd	350	350	57687	11.67438885711	nd	1.51166501984818	nd	0.684098843760397	nd	0.000322132296345094	nd
rnd-1_family-530	LINE	LINE	nd	202	202	35205	14.1973986649644	nd	2.02404402783699	nd	3.39045590115055	nd	0.000196589656124067	nd
rnd-5_family-4376	LTR	LTR	nd	198	198	31816	18.5146605481515	nd	7.45005720392225	nd	6.41077885340729	nd	0.000177665004949391	nd
rnd-4_family-2066	LINE	L1	nd	191	191	94930	26.8216794480169	nd	2.01773390919578	nd	3.72937311703378	nd	0.000530102430218937	nd
rnd-1_family-745	LTR	LTR	nd	4	4	391	12.4845012787724	nd	1.91529411764705	nd	3.58539641943737	nd	2.18339882245448e-06	nd
rnd-1_family-299	Retro	Retro	nd	911	911	161423	20.5456500003091	nd	5.14380943236246	nd	2.85093443933098	nd	0.000901408665261049	nd
rnd-1_family-271	DNA	DNA	nd	1	1	33	9.09	nd	0	nd	0	nd	1.84276626959074e-07	nd
rnd-6_family-1237	DNA	DNA	nd	116	116	25903	10.9946712735966	nd	4.2408470061381	nd	2.03304597922974	nd	0.000144645983882451	nd
rnd-6_family-3478	DNA	TcMar-Stowaway	nd	881	881	137012	17.0149467199947	nd	3.95792368551621	nd	2.47277909964034	nd	0.000765094218573232	nd
rnd-5_family-516	Retro	Retro	nd	1020	1020	127411	20.6428393152913	nd	8.41922447826376	nd	3.99510576009927	nd	0.000711480888408564	nd
rnd-1_family-361	LTR	Gypsy	nd	17	17	2801	16.4490789003926	nd	2.90408425562316	nd	0.674976794002126	nd	1.56411767306778e-05	nd
rnd-1_family-1151	LTR	LTR	nd	163	163	9077	12.2878076456976	nd	1.25926076897656	nd	1.84318607469436	nd	5.06872406941672e-05	nd
rnd-1_family-367	LTR	LTR	nd	310	310	123854	12.9843250117083	nd	2.40516043082915	nd	4.19551326561929	nd	0.00069161810167846	nd
rnd-5_family-4388	DNA	DNA	nd	260	260	30025	18.8218661115763	nd	3.35934188176512	nd	3.04227976686093	nd	0.000167663809831703	nd
rnd-5_family-2988	Unknown	Unknown	nd	71	71	23304	14.5667035702007	nd	3.3457938551312	nd	2.811262015105	nd	0.000130132803474372	nd
rnd-5_family-230	LTR	LTR	nd	408	408	61831	17.5433397486693	nd	4.42105270818893	nd	7.66397891025531	nd	0.000345272973378985	nd
rnd-1_family-415	DNA	DNA	nd	128	128	5004	13.9210691446843	nd	0.939286570743408	nd	2.72837929656273	nd	2.79430376152487e-05	nd
rnd-1_family-22	LTR	Gypsy	nd	627	627	311824	7.62745003591619	nd	1.2258650392516	nd	2.19852942685779	nd	0.00174126893711777	nd
rnd-4_family-4471	SINE?	SINE?	nd	158	158	13969	10.0085346123563	nd	1.1738313408261	nd	2.20027489440915	nd	7.80048546057972e-05	nd
rnd-6_family-5259	LINE	LINE	nd	120	120	25819	14.2079329176199	nd	6.6343785584257	nd	3.99882644564044	nd	0.000144176916104737	nd
rnd-1_family-849	Retro	Retro	nd	4	4	160	13.19625	nd	0	nd	1.0613125	nd	8.93462433740966e-07	nd
rnd-1_family-560	DNA	DNA	nd	2	2	80	14.752	nd	1.2505	nd	0	nd	4.46731216870483e-07	nd
rnd-4_family-2783	LINE	LINE	nd	249	249	72063	13.1485255956581	nd	6.53921485366844	nd	3.75090948198003	nd	0.00040240989601672	nd
rnd-1_family-959	LINE	LINE	nd	290	290	228793	11.2297171679033	nd	0.877130856276343	nd	1.43590844125474	nd	0.0012776121912681	nd
rnd-3_family-36	DNA	DNA	nd	1069	1069	124649	19.3338829031943	nd	4.66905221862997	nd	5.23842838690967	nd	0.00069605749314611	nd
rnd-1_family-820	LINE	LINE	nd	15	15	1241	12.1619903303787	nd	2.33668815471394	nd	0.158283642224013	nd	6.92991800170336e-06	nd
rnd-1_family-109	LINE	LINE	nd	53	53	11929	12.8066702992708	nd	2.41652192136809	nd	2.71251739458452	nd	6.66132085755999e-05	nd
rnd-1_family-203	LTR	Gypsy	nd	13	13	3078	30.2576965562054	nd	1.78739766081864	nd	1.00361598440542	nd	1.71879835690918e-05	nd
rnd-6_family-330	SINE	tRNA	nd	1606	1606	341757	5.91888382681332	nd	1.71093300210545	nd	0.565273191185706	nd	0.00190841900605007	nd
rnd-1_family-159	LTR	Cassandra	nd	1089	1089	302768	9.97512861332515	nd	1.43619018522335	nd	2.17534848464719	nd	0.00169069896336803	nd
rnd-5_family-193	LTR	LTR	nd	312	312	78559	23.9755572245112	nd	3.89856591860851	nd	4.8727565269409	nd	0.000438684470826603	nd
rnd-4_family-871	LINE	L1	nd	764	764	457237	28.0736696943041	nd	2.68742096549757	nd	3.6951193363623	nd	0.00255327551760261	nd
rnd-1_family-886	LINE	LINE	nd	2	2	50	24.263	nd	0.483	nd	6.59899999999999	nd	2.79207010544052e-07	nd
rnd-6_family-5403	LINE	L1	nd	243	243	157888	27.4126208451607	nd	3.61013376570734	nd	2.9664193605605	nd	0.000881668729615585	nd
rnd-1_family-274	DNA	DNA	nd	155	155	13621	16.922035092872	nd	0.181734087071435	nd	0.671927171279643	nd	7.60615738124106e-05	nd
rnd-1_family-385	LTR	Gypsy	nd	173	173	44629	13.4107304667335	nd	2.11084250151196	nd	1.72587913688425	nd	0.00024921459347141	nd
rnd-5_family-467	DNA	hAT-Ac	nd	245	245	36514	21.0594467875319	nd	5.43095771484985	nd	5.72337350057479	nd	0.00020389929566011	nd
rnd-6_family-2941	Unknown	Unknown	nd	1091	1091	166370	18.403549678426	nd	4.37754505018995	nd	4.22681318747335	nd	0.000929033406884278	nd
rnd-1_family-1110	Retro	Retro	nd	146	146	23524	16.6639104744093	nd	7.32165745621446	nd	2.81851130760087	nd	0.000131361314320765	nd
rnd-5_family-4156	RC	Helitron	nd	286	286	130757	13.5683990149645	nd	4.40371177068696	nd	4.30563656247963	nd	0.000730165421554171	nd
rnd-1_family-1152	LTR	LTR	nd	134	134	30388	18.8522680005267	nd	2.73868994339834	nd	1.75078419112789	nd	0.000169690852728253	nd
rnd-1_family-163	DNA	hAT-Ac	nd	957	957	355551	9.40109323275518	nd	5.29889546084961	nd	2.11934487598255	nd	0.00198544663611896	nd
rnd-1_family-727	LTR	LTR	nd	31	31	15215	17.4440939861986	nd	2.66816365428883	nd	1.77891028590207	nd	8.49626933085549e-05	nd
rnd-5_family-909	LTR	LTR	nd	177	177	60449	10.3679455408683	nd	1.72661334347925	nd	3.08537825274255	nd	0.000337555691607548	nd
rnd-4_family-489	DNA	DNA	nd	613	613	56211	19.0285175499459	nd	3.26205618117404	nd	2.35319457045779	nd	0.000313890105393834	nd
rnd-1_family-373	LTR	Gypsy	nd	278	278	99605	19.4520348376099	nd	2.09014145876233	nd	1.75005873199094	nd	0.000556208285704805	nd
rnd-5_family-4005	DNA	DNA	nd	453	453	129596	20.7403010123736	nd	5.58108722491344	nd	7.56711842958127	nd	0.000723682234769339	nd
rnd-6_family-172	LINE	L1	nd	279	279	83973	27.5385931192139	nd	4.05842830433658	nd	3.69753920903181	nd	0.000468917005928313	nd
rnd-6_family-467	SINE	SINE	nd	87	87	8797	9.03120040923026	nd	1.5399806752302	nd	1.5904115039218	nd	4.91236814351205e-05	nd
rnd-1_family-1026	nonLTR	nonLTR	nd	150	150	24981	17.6107809935549	nd	1.94807693847332	nd	6.29981025579404	nd	0.000139497406608019	nd
rnd-1_family-1137	Unknown	Unknown	nd	154	154	21762	16.5677538829155	nd	1.21160233434429	nd	3.38492739637908	nd	0.000121522059269193	nd
rnd-2_family-156	DNA	DNA	nd	2141	2141	265398	17.0878751535405	nd	3.29077747383149	nd	2.03625795974358	nd	0.0014820196436874	nd
rnd-1_family-939	LTR	Copia	nd	174	174	31526	9.42960286747451	nd	3.4836677662881	nd	2.22992831313795	nd	0.000176045604288235	nd
rnd-1_family-661	LTR	LTR	nd	35	35	4600	15.9101652173917	nd	2.89973043478255	nd	1.67381739130436	nd	2.56870449700528e-05	nd
rnd-1_family-596	DNA	DNA	nd	38	38	1390	13.5913669064749	nd	0.287532374100719	nd	0.931856115107913	nd	7.76195489312464e-06	nd
rnd-1_family-189	Retro	Retro	nd	13	13	2757	12.4388356909686	nd	3.7072179905695	nd	4.8229706202393	nd	1.5395474561399e-05	nd
rnd-1_family-468	LTR	LTR	nd	64	64	7792	15.304645790555	nd	2.77237294661194	nd	3.96039142710463	nd	4.3511620523185e-05	nd
rnd-1_family-821	LTR	LTR	nd	66	66	3944	12.97185851927	nd	3.29084178498991	nd	1.50221855983773	nd	2.20238489917148e-05	nd
rnd-1_family-826	LTR	Gypsy	nd	103	103	46207	28.1429229337473	nd	3.13954335923108	nd	2.72483086978095	nd	0.00025802636672418	nd
rnd-1_family-639	DNA	DNA	nd	235	235	14694	13.8657016469301	nd	1.51617530965023	nd	1.93573771607458	nd	8.20533562586859e-05	nd
rnd-1_family-852	LTR	Copia	nd	13	13	4617	19.8217045700683	nd	3.06627680311871	nd	6.77575698505533	nd	2.57819753536377e-05	nd
rnd-1_family-793	LTR	Copia	nd	400	400	35840	8.30277845982241	nd	1.04412751116081	nd	0.728446149553629	nd	0.000200135585157976	nd
rnd-5_family-2193	Unknown	Unknown	nd	254	254	53810	19.8357073034792	nd	3.99540791674473	nd	5.07771380784295	nd	0.000300482584747508	nd
rnd-1_family-371	DNA	DNA	nd	1499	1499	224461	19.1560714778931	nd	3.02869522990703	nd	2.86925537175824	nd	0.00125342169587457	nd
rnd-1_family-556	LINE	L1	nd	360	360	61990	22.6936952734343	nd	1.38607936763989	nd	1.25178222293926	nd	0.000346160851672515	nd
rnd-5_family-4991	Unknown	Unknown	nd	109	109	47675	13.9947544834781	nd	2.25138101730479	nd	4.45018668064989	nd	0.000266223884553753	nd
rnd-1_family-1080	LTR	LTR	nd	129	129	12236	16.9764408303365	nd	3.44198839490015	nd	3.39236270022869	nd	6.83275396203403e-05	nd
rnd-5_family-1401	DNA	DNA	nd	246	246	45780	21.2056574923519	nd	7.35793927479157	nd	3.98532197466124	nd	0.000255641938854134	nd
