subelement	bin_id	source_id	source_genome	start	stop	length	avg_rank	num_genomes	S_Abortusovis_SR44	S_Agona_SL483	S_Bongori_NCTC12419	S_Choleraesuis_SCB67	S_Dublin_CT02021853	S_Enteritidis_P125109	S_Gallinarum_28791	S_Gall_Pullorum_RKS5078	S_Heidelberg_SL476	S_Newport_SL254	S_ParatyphiA_AKU12601	S_ParatyphiA_ATCC9150	S_ParatyphiB_SPB7	S_ParatyphiC_RKS4594	S_Schwarzengrund_CVM19633	S_Typhimurium_LT2	S_Typhimurium_SL1344	S_Typhimurium_ST313_AGEnt	S_Typhi_CT18	S_Typhi_Ty2
bin230_se00004	bin230	S_ParatyphiA_AKU12601_accessory_0047_length_4817	S_ParatyphiA_AKU12601	1571	1832	262	NA	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin230_se00005	bin230	S_ParatyphiA_AKU12601_accessory_0047_length_4817	S_ParatyphiA_AKU12601	1833	4634	2802	NA	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin230_se00006	bin230	S_ParatyphiA_AKU12601_accessory_0047_length_4817	S_ParatyphiA_AKU12601	4635	4817	183	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin231_se00001	bin231	S_Gallinarum_28791_accessory_0232_length_4802	S_Gallinarum_28791	1	4802	4802	NA	9	0	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0
bin232_se00001	bin232	S_Bongori_NCTC12419_accessory_0125_length_12262	S_Bongori_NCTC12419	1	4699	4699	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin233_se00001	bin233	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	S_Typhimurium_ST313_AGEnt	1	1385	1385	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin233_se00002	bin233	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	S_Typhimurium_ST313_AGEnt	1386	1386	1	NA	18	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin233_se00003	bin233	S_Typhimurium_ST313_AGEnt_accessory_0565_length_4756	S_Typhimurium_ST313_AGEnt	1387	4630	3244	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin234_se00001	bin234	S_Schwarzengrund_CVM19633_accessory_0275_length_4621	S_Schwarzengrund_CVM19633	1	182	182	NA	15	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1
bin234_se00002	bin234	S_Schwarzengrund_CVM19633_accessory_0275_length_4621	S_Schwarzengrund_CVM19633	183	4621	4439	NA	17	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1
bin235_se00001	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	1	334	334	NA	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00002	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	335	837	503	NA	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00003	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	838	881	44	NA	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00004	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	882	2899	2018	NA	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00005	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	2900	2924	25	NA	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00006	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	2925	3995	1071	NA	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00007	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	3996	4057	62	NA	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin235_se00008	bin235	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	4058	4602	545	NA	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin236_se00001	bin236	S_Schwarzengrund_CVM19633_accessory_0002_length_4585	S_Schwarzengrund_CVM19633	1	4585	4585	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin237_se00001	bin237	S_Bongori_NCTC12419_accessory_0347_length_4558	S_Bongori_NCTC12419	1	4558	4558	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin238_se00001	bin238	S_Enteritidis_P125109_accessory_0431_length_4553	S_Enteritidis_P125109	1	9	9	NA	9	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1
bin238_se00002	bin238	S_Enteritidis_P125109_accessory_0431_length_4553	S_Enteritidis_P125109	10	15	6	NA	10	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1
bin238_se00003	bin238	S_Enteritidis_P125109_accessory_0431_length_4553	S_Enteritidis_P125109	16	99	84	NA	16	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1
bin238_se00004	bin238	S_Enteritidis_P125109_accessory_0431_length_4553	S_Enteritidis_P125109	100	4553	4454	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin239_se00001	bin239	S_Typhi_CT18_accessory_0218_length_55888	S_Typhi_CT18	1	4545	4545	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bin240_se00001	bin240	S_Abortusovis_SR44_AGEnt_accessory_0130_length_4525	S_Abortusovis_SR44	1	4525	4525	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin241_se00001	bin241	S_Typhimurium_SL1344_accessory_0308_length_81547	S_Typhimurium_SL1344	1	4492	4492	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin242_se00001	bin242	S_Dublin_CT02021853_accessory_0001_length_74551	S_Dublin_CT02021853	1	4491	4491	NA	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin243_se00001	bin243	S_ParatyphiC_RKS4594_accessory_0397_length_4476	S_ParatyphiC_RKS4594	1	4476	4476	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin244_se00001	bin244	S_Gall_Pullorum_RKS5078_accessory_0173_length_61186	S_Gall_Pullorum_RKS5078	1	4416	4416	NA	9	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	0
bin245_se00001	bin245	S_Bongori_NCTC12419_accessory_0316_length_4411	S_Bongori_NCTC12419	1	4411	4411	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin246_se00001	bin246	S_Bongori_NCTC12419_accessory_0131_length_4379	S_Bongori_NCTC12419	1	4379	4379	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin247_se00001	bin247	S_Bongori_NCTC12419_accessory_0147_length_4367	S_Bongori_NCTC12419	1	120	120	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin247_se00002	bin247	S_Bongori_NCTC12419_accessory_0147_length_4367	S_Bongori_NCTC12419	121	705	585	NA	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bin247_se00003	bin247	S_Bongori_NCTC12419_accessory_0147_length_4367	S_Bongori_NCTC12419	706	4367	3662	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin248_se00001	bin248	S_Gall_Pullorum_RKS5078_accessory_0414_length_4888	S_Gall_Pullorum_RKS5078	1	166	166	NA	9	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0
bin248_se00002	bin248	S_Gall_Pullorum_RKS5078_accessory_0414_length_4888	S_Gall_Pullorum_RKS5078	167	948	782	NA	13	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1
bin248_se00003	bin248	S_Gall_Pullorum_RKS5078_accessory_0414_length_4888	S_Gall_Pullorum_RKS5078	949	3231	2283	NA	9	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0
bin248_se00004	bin248	S_Gall_Pullorum_RKS5078_accessory_0414_length_4888	S_Gall_Pullorum_RKS5078	3232	4313	1082	NA	13	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1
bin248_se00005	bin248	S_Gall_Pullorum_RKS5078_accessory_0414_length_4888	S_Gall_Pullorum_RKS5078	4314	4314	1	NA	10	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0
bin249_se00001	bin249	S_Bongori_NCTC12419_accessory_0175_length_4285	S_Bongori_NCTC12419	1	4285	4285	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin250_se00001	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	1	149	149	NA	17	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin250_se00002	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	150	150	1	NA	5	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
bin250_se00003	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	151	3886	3736	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin250_se00004	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	3887	3889	3	NA	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
bin250_se00005	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	3890	3895	6	NA	5	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0
bin250_se00006	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	3896	4029	134	NA	8	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	1
bin250_se00007	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	4030	4033	4	NA	5	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1
bin250_se00008	bin250	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	4034	4263	230	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin251_se00001	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1	1277	1277	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin251_se00002	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1278	1571	294	NA	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin251_se00003	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1572	1575	4	NA	7	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0
bin251_se00004	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1576	1675	100	NA	6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0
bin251_se00005	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1676	1858	183	NA	9	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1
bin251_se00006	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1859	3008	1150	NA	11	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1
bin251_se00007	bin251	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	3009	4257	1249	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin252_se00001	bin252	S_Bongori_NCTC12419_accessory_0035_length_4225	S_Bongori_NCTC12419	1	4225	4225	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin253_se00001	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	1	22	22	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin253_se00002	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	23	660	638	NA	19	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin253_se00003	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	661	1681	1021	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin253_se00004	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	1682	3804	2123	NA	19	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin253_se00005	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	3805	3829	25	NA	10	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1
bin253_se00006	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	3830	3847	18	NA	9	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1
bin253_se00007	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	3848	3849	2	NA	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin253_se00008	bin253	S_Bongori_NCTC12419_accessory_0007_length_4199	S_Bongori_NCTC12419	3850	4199	350	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin254_se00001	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	1	292	292	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin254_se00002	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	293	530	238	NA	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1
bin254_se00003	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	531	1373	843	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin254_se00004	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	1374	1795	422	NA	6	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin254_se00005	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	1796	2013	218	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin254_se00006	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	2014	2063	50	NA	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
bin254_se00007	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	2064	2198	135	NA	6	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1
bin254_se00008	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	2199	2946	748	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin254_se00009	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	2947	3439	493	NA	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
bin254_se00010	bin254	S_Schwarzengrund_CVM19633_accessory_0203_length_4198	S_Schwarzengrund_CVM19633	3440	4198	759	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin255_se00001	bin255	S_Bongori_NCTC12419_accessory_0483_length_4196	S_Bongori_NCTC12419	1	77	77	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin255_se00002	bin255	S_Bongori_NCTC12419_accessory_0483_length_4196	S_Bongori_NCTC12419	78	125	48	NA	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
bin255_se00003	bin255	S_Bongori_NCTC12419_accessory_0483_length_4196	S_Bongori_NCTC12419	126	287	162	NA	14	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1
bin255_se00004	bin255	S_Bongori_NCTC12419_accessory_0483_length_4196	S_Bongori_NCTC12419	288	888	601	NA	11	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0
bin255_se00005	bin255	S_Bongori_NCTC12419_accessory_0483_length_4196	S_Bongori_NCTC12419	889	4196	3308	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin256_se00001	bin256	S_Bongori_NCTC12419_accessory_0358_length_4189	S_Bongori_NCTC12419	1	4189	4189	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin257_se00001	bin257	S_Typhimurium_LT2_accessory_0445_length_4416	S_Typhimurium_LT2	1	3782	3782	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
bin257_se00002	bin257	S_Typhimurium_LT2_accessory_0445_length_4416	S_Typhimurium_LT2	3783	4186	404	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin258_se00001	bin258	S_Bongori_NCTC12419_accessory_0183_length_4112	S_Bongori_NCTC12419	1	1968	1968	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin258_se00002	bin258	S_Bongori_NCTC12419_accessory_0183_length_4112	S_Bongori_NCTC12419	1969	3724	1756	NA	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin258_se00003	bin258	S_Bongori_NCTC12419_accessory_0183_length_4112	S_Bongori_NCTC12419	3725	4112	388	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin259_se00001	bin259	S_Bongori_NCTC12419_accessory_0115_length_4096	S_Bongori_NCTC12419	1	4096	4096	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin260_se00001	bin260	S_ParatyphiB_SPB7_accessory_0233_length_5568	S_ParatyphiB_SPB7	1	4083	4083	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin261_se00001	bin261	S_Typhi_Ty2_accessory_0213_length_44607	S_Typhi_Ty2	1	222	222	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
bin261_se00002	bin261	S_Typhi_Ty2_accessory_0213_length_44607	S_Typhi_Ty2	223	2047	1825	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1
bin261_se00003	bin261	S_Typhi_Ty2_accessory_0213_length_44607	S_Typhi_Ty2	2048	3236	1189	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin261_se00004	bin261	S_Typhi_Ty2_accessory_0213_length_44607	S_Typhi_Ty2	3237	4082	846	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
bin262_se00001	bin262	S_Gallinarum_28791_accessory_0178_length_4078	S_Gallinarum_28791	1	361	361	NA	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin262_se00002	bin262	S_Gallinarum_28791_accessory_0178_length_4078	S_Gallinarum_28791	362	626	265	NA	4	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
bin262_se00003	bin262	S_Gallinarum_28791_accessory_0178_length_4078	S_Gallinarum_28791	627	1573	947	NA	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin262_se00004	bin262	S_Gallinarum_28791_accessory_0178_length_4078	S_Gallinarum_28791	1574	1580	7	NA	11	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1
bin262_se00005	bin262	S_Gallinarum_28791_accessory_0178_length_4078	S_Gallinarum_28791	1581	4078	2498	NA	17	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1
bin263_se00001	bin263	S_Bongori_NCTC12419_accessory_0205_length_4036	S_Bongori_NCTC12419	1	176	176	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin263_se00002	bin263	S_Bongori_NCTC12419_accessory_0205_length_4036	S_Bongori_NCTC12419	177	1009	833	NA	7	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin263_se00003	bin263	S_Bongori_NCTC12419_accessory_0205_length_4036	S_Bongori_NCTC12419	1010	2601	1592	NA	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin263_se00004	bin263	S_Bongori_NCTC12419_accessory_0205_length_4036	S_Bongori_NCTC12419	2602	3830	1229	NA	7	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin263_se00005	bin263	S_Bongori_NCTC12419_accessory_0205_length_4036	S_Bongori_NCTC12419	3831	4036	206	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin264_se00001	bin264	S_Abortusovis_SR44_AGEnt_accessory_0313_length_4012	S_Abortusovis_SR44	1	701	701	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin264_se00002	bin264	S_Abortusovis_SR44_AGEnt_accessory_0313_length_4012	S_Abortusovis_SR44	702	3294	2593	NA	17	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
bin264_se00003	bin264	S_Abortusovis_SR44_AGEnt_accessory_0313_length_4012	S_Abortusovis_SR44	3295	4012	718	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin265_se00001	bin265	S_Agona_SL483_accessory_0540_length_4006	S_Agona_SL483	1	501	501	NA	19	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
bin265_se00002	bin265	S_Agona_SL483_accessory_0540_length_4006	S_Agona_SL483	502	862	361	NA	17	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
bin265_se00003	bin265	S_Agona_SL483_accessory_0540_length_4006	S_Agona_SL483	863	2204	1342	NA	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
bin265_se00004	bin265	S_Agona_SL483_accessory_0540_length_4006	S_Agona_SL483	2205	2308	104	NA	17	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
bin265_se00005	bin265	S_Agona_SL483_accessory_0540_length_4006	S_Agona_SL483	2309	4006	1698	NA	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
bin266_se00001	bin266	S_Newport_SL254_accessory_0001_length_176473	S_Newport_SL254	1	1323	1323	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
bin266_se00002	bin266	S_Newport_SL254_accessory_0001_length_176473	S_Newport_SL254	1324	3760	2437	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin266_se00003	bin266	S_Newport_SL254_accessory_0001_length_176473	S_Newport_SL254	3761	4001	241	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
bin267_se00001	bin267	S_Schwarzengrund_CVM19633_accessory_0385_length_5001	S_Schwarzengrund_CVM19633	1	608	608	NA	8	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1
bin267_se00002	bin267	S_Schwarzengrund_CVM19633_accessory_0385_length_5001	S_Schwarzengrund_CVM19633	609	977	369	NA	7	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1
bin267_se00003	bin267	S_Schwarzengrund_CVM19633_accessory_0385_length_5001	S_Schwarzengrund_CVM19633	978	1230	253	NA	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1
bin267_se00004	bin267	S_Schwarzengrund_CVM19633_accessory_0385_length_5001	S_Schwarzengrund_CVM19633	1231	1389	159	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
bin267_se00005	bin267	S_Schwarzengrund_CVM19633_accessory_0385_length_5001	S_Schwarzengrund_CVM19633	1390	3529	2140	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin267_se00006	bin267	S_Schwarzengrund_CVM19633_accessory_0385_length_5001	S_Schwarzengrund_CVM19633	3530	3991	462	NA	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin268_se00001	bin268	S_Choleraesuis_SCB67_accessory_0057_length_3966	S_Choleraesuis_SCB67	1	3966	3966	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin269_se00001	bin269	S_ParatyphiB_SPB7_accessory_0310_length_37045	S_ParatyphiB_SPB7	1	3938	3938	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin270_se00001	bin270	S_Schwarzengrund_CVM19633_accessory_0260_length_3923	S_Schwarzengrund_CVM19633	1	768	768	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
bin270_se00002	bin270	S_Schwarzengrund_CVM19633_accessory_0260_length_3923	S_Schwarzengrund_CVM19633	769	1162	394	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin270_se00003	bin270	S_Schwarzengrund_CVM19633_accessory_0260_length_3923	S_Schwarzengrund_CVM19633	1163	1163	1	NA	18	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin270_se00004	bin270	S_Schwarzengrund_CVM19633_accessory_0260_length_3923	S_Schwarzengrund_CVM19633	1164	3923	2760	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin271_se00001	bin271	S_Schwarzengrund_CVM19633_accessory_0001_length_110227	S_Schwarzengrund_CVM19633	1	13	13	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin271_se00002	bin271	S_Schwarzengrund_CVM19633_accessory_0001_length_110227	S_Schwarzengrund_CVM19633	14	3922	3909	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin272_se00001	bin272	S_Schwarzengrund_CVM19633_accessory_0005_length_3917	S_Schwarzengrund_CVM19633	1	5	5	NA	9	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
bin272_se00002	bin272	S_Schwarzengrund_CVM19633_accessory_0005_length_3917	S_Schwarzengrund_CVM19633	6	1920	1915	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
